design_id,point_name,tier,config_name,engine,baseline_mode,proposal_budget,time_cap_minutes,workload_name,workload_motif,microarch_name,objective_name,seed,stdout_log,stderr_log,result_log,point_snapshot,search_trace,tech,mm,nn,xx,yy,ss,bb,rr,ff,xcut,ycut,package_type,IO_type,nop_bw,ddr_type,ddr_bw,noc,mac,ul3,tops,cost_overall,energy,cycle,edp,cost,idx,ubuf_energy,buf_energy,bus_energy,mac_energy,NoC_energy,NoP_energy,DRAM_energy,compute_die_area,IO_die_area,total_die_area,cost_chip,cost_package,cost_system_package,cost_soc
paper_smoke_001,smoke_resnext50_os_xsr,smoke,paper_smoke,python_native,Joint,64,5.0,cnn_inference,cnn_inference,polar,edp,1,results/raw/20260405_205311_paper_smoke/paper_smoke_001/stdout.log,results/raw/20260405_205311_paper_smoke/paper_smoke_001/stderr.log,results/raw/20260405_205311_paper_smoke/paper_smoke_001/result.log,results/raw/20260405_205311_paper_smoke/paper_smoke_001/point_snapshot.json,results/raw/20260405_205311_paper_smoke/paper_smoke_001/search_trace.jsonl,12,0,13,6,3,3,1,4,1,2,1,OS,XSR,16,GDDR6X,73728,16,2048,1024,73728,308834.59752,15765169.72927,7258,114423601895.01970,114424860554.64055,21,3620.99080,6724.69720,3265.24000,5070319.27277,2938140.96545,6658842.98917,1084255.57388,12.88874,4.76701,17.65575,2.02313,0.60781,70328.84986,308834.59752
